Iconuc-1,Iconuc-2,Tabarnuc-1,Tabarnuc-2,NucPlusUltra-1,NucPlusUltra-2, Gazby-1, Pégaz-1, Pégaz-2, Samagaz-1, Omaïgaz-1, Omaïgaz-2, Gastafiore-1,Igaznodon-1,Igaznodon-2,Cogen-1,Cogen-2,Cogen-3,Cogen-4,Cogen-5,Cogen-6,Cogen-7,Cogen-8,Cogen-9,Cogen-10,Coron-1,Coron-2,Mockingjay-1,Lantier-1,Tacotac-1,TicEtTac-1,Hydro, STEP pompage, STEP turbinage, RES, load, Net load 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 390.0, 0.0, 0.0, 0.0, 0.0, 430.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 595.0,0.0, -0.0,3294,  13309, 10015 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 522.0, 600.0, 210.00000000000003, 0.0, 0.0, 0.0,0.0, 0.0,5258,  13000, 7742 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1134.0,0.0, -0.0,2946,  12680, 9734 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,4442,  12184, 7742 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 989.0,0.0, 0.0,2385,  11974, 9589 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1511.0,0.0, 0.0,2073,  12184, 10111 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 522.0, 600.0, 210.00000000000003, 0.0, 0.0, 0.0,0.0, 0.0,4812,  12554, 7742 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 2040.0,0.0, 0.0,2353,  12993, 10640 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 2040.0,0.0, 0.0,2822,  13462, 10640 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 598.0, 0.0, 0.0, 0.0,0.0, 0.0,5149,  13747, 8598 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 2040.0,0.0, -0.0,3080,  13720, 10640 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1920.0,0.0, 0.0,3218,  13738, 10520 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1955.0,0.0, 0.0,3354,  13909, 10555 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 210.0, 522.0, 600.0, 0.0, 0.0, 0.0,0.0, 0.0,5614,  13356, 7742 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1285.0,0.0, 0.0,2971,  12856, 9885 
900.0, 900.0, 900.0, 900.0, 1300.0, 1300.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 1617.0,0.0, 0.0,2337,  12554, 10217 
